video_uid,frame,x0,y0,x1,y1,action,bbox_id_new,frame_start,frame_end,time_current,time_start,time_end,duration
PHLDDIUX,1024,0.5759375,0.39499999999999996,0.8051562499999999,0.9925,cheering/chanting,F3HrEQD31C0,1024,1304,40.96,40.96,52.16,11.199999999999996
PHLDDIUX,1025,0.5759375,0.3925,0.8051562499999999,0.9925,cheering/chanting,F3HrEQD31C0,1024,1304,41.0,40.96,52.16,11.199999999999996
PHLDDIUX,1026,0.5759375,0.39,0.8051562499999999,0.9925,cheering/chanting,F3HrEQD31C0,1024,1304,41.04,40.96,52.16,11.199999999999996
PHLDDIUX,1027,0.5759375,0.3875,0.8051562499999999,0.9925,cheering/chanting,F3HrEQD31C0,1024,1304,41.08,40.96,52.16,11.199999999999996
PHLDDIUX,1028,0.5759375,0.385,0.8051562499999999,0.9925,cheering/chanting,F3HrEQD31C0,1024,1304,41.12,40.96,52.16,11.199999999999996
PHLDDIUX,1029,0.5759375,0.38249999999999995,0.8051562499999999,0.9925,cheering/chanting,F3HrEQD31C0,1024,1304,41.16,40.96,52.16,11.199999999999996
PHLDDIUX,1030,0.5759375,0.38,0.8051562499999999,0.9925,cheering/chanting,F3HrEQD31C0,1024,1304,41.2,40.96,52.16,11.199999999999996
PHLDDIUX,1031,0.5759375,0.3775,0.8051562499999999,0.9925,cheering/chanting,F3HrEQD31C0,1024,1304,41.24,40.96,52.16,11.199999999999996
PHLDDIUX,1032,0.5759375,0.375,0.8051562499999999,0.9925,cheering/chanting,F3HrEQD31C0,1024,1304,41.28,40.96,52.16,11.199999999999996
PHLDDIUX,1033,0.5759375,0.3725,0.8051562499999999,0.9925,cheering/chanting,F3HrEQD31C0,1024,1304,41.32,40.96,52.16,11.199999999999996
PHLDDIUX,1034,0.5759375,0.37,0.8051562499999999,0.9925,cheering/chanting,F3HrEQD31C0,1024,1304,41.36,40.96,52.16,11.199999999999996
PHLDDIUX,1035,0.5759375,0.36750000000000005,0.8051562499999999,0.9925,cheering/chanting,F3HrEQD31C0,1024,1304,41.4,40.96,52.16,11.199999999999996
PHLDDIUX,1036,0.57505,0.36789444444444447,0.8026406250000001,0.9928944444444444,cheering/chanting,F3HrEQD31C0,1024,1304,41.44,40.96,52.16,11.199999999999996
PHLDDIUX,1037,0.5741625,0.3682888888888889,0.800121875,0.9932888888888889,cheering/chanting,F3HrEQD31C0,1024,1304,41.48,40.96,52.16,11.199999999999996
PHLDDIUX,1038,0.573271875,0.3686833333333333,0.7976062500000001,0.9936833333333334,cheering/chanting,F3HrEQD31C0,1024,1304,41.52,40.96,52.16,11.199999999999996
PHLDDIUX,1039,0.5723843750000001,0.3690777777777778,0.795090625,0.9940777777777777,cheering/chanting,F3HrEQD31C0,1024,1304,41.56,40.96,52.16,11.199999999999996
PHLDDIUX,1040,0.571496875,0.3694722222222222,0.792575,0.9944722222222222,cheering/chanting,F3HrEQD31C0,1024,1304,41.6,40.96,52.16,11.199999999999996
PHLDDIUX,1041,0.570609375,0.3698666666666666,0.79005625,0.9948666666666667,cheering/chanting,F3HrEQD31C0,1024,1304,41.64,40.96,52.16,11.199999999999996
PHLDDIUX,1042,0.569721875,0.37026111111111115,0.787540625,0.995261111111111,cheering/chanting,F3HrEQD31C0,1024,1304,41.68,40.96,52.16,11.199999999999996
PHLDDIUX,1043,0.56883125,0.37065555555555557,0.785025,0.9956555555555555,cheering/chanting,F3HrEQD31C0,1024,1304,41.72,40.96,52.16,11.199999999999996
