video_uid,frame,x0,y0,x1,y1,action,bbox_id_new,frame_start,frame_end,time_current,time_start,time_end,duration
NNDBPJJM,1485,0.370471875,0.17069444444444445,0.49547187499999995,0.4975888888888889,creating barricade,NC_7Z_QxKs0,1485,1595,59.4,59.4,63.8,4.399999999999999
NNDBPJJM,1486,0.372103125,0.17077222222222221,0.49710312500000003,0.49766666666666665,creating barricade,NC_7Z_QxKs0,1485,1595,59.44,59.4,63.8,4.399999999999999
NNDBPJJM,1487,0.37373124999999996,0.17085555555555557,0.49873124999999996,0.49774999999999997,creating barricade,NC_7Z_QxKs0,1485,1595,59.48,59.4,63.8,4.399999999999999
NNDBPJJM,1488,0.3753625,0.17093333333333333,0.5003625,0.49782777777777776,creating barricade,NC_7Z_QxKs0,1485,1595,59.52,59.4,63.8,4.399999999999999
NNDBPJJM,1489,0.37699375,0.17101666666666668,0.50199375,0.4979111111111111,creating barricade,NC_7Z_QxKs0,1485,1595,59.56,59.4,63.8,4.399999999999999
NNDBPJJM,1490,0.378625,0.17109444444444444,0.503625,0.4979888888888889,creating barricade,NC_7Z_QxKs0,1485,1595,59.6,59.4,63.8,4.399999999999999
NNDBPJJM,1491,0.38025625,0.1711777777777778,0.50525625,0.49807222222222225,creating barricade,NC_7Z_QxKs0,1485,1595,59.64,59.4,63.8,4.399999999999999
NNDBPJJM,1492,0.381884375,0.17125555555555555,0.506884375,0.49815,creating barricade,NC_7Z_QxKs0,1485,1595,59.68,59.4,63.8,4.399999999999999
NNDBPJJM,1493,0.38351562499999997,0.1713388888888889,0.508515625,0.49823333333333336,creating barricade,NC_7Z_QxKs0,1485,1595,59.72,59.4,63.8,4.399999999999999
NNDBPJJM,1494,0.385146875,0.17141666666666666,0.510146875,0.4983111111111111,creating barricade,NC_7Z_QxKs0,1485,1595,59.76,59.4,63.8,4.399999999999999
NNDBPJJM,1495,0.386775,0.1715,0.511775,0.4983888888888889,creating barricade,NC_7Z_QxKs0,1485,1595,59.8,59.4,63.8,4.399999999999999
NNDBPJJM,1496,0.38840625,0.17157777777777777,0.51340625,0.4984722222222222,creating barricade,NC_7Z_QxKs0,1485,1595,59.84,59.4,63.8,4.399999999999999
NNDBPJJM,1497,0.3900375,0.17165555555555556,0.5150375,0.49855000000000005,creating barricade,NC_7Z_QxKs0,1485,1595,59.88,59.4,63.8,4.399999999999999
