video_uid,frame,x0,y0,x1,y1,action,bbox_id_new,frame_start,frame_end,time_current,time_start,time_end,duration
IWBBQXVE,845,0.0037031250000000003,0.20370555555555556,0.129628125,0.602061111111111,running/escaping,B7HXOFALdL0,845,890,33.8,33.8,35.6,1.8000000000000043
IWBBQXVE,846,0.0170375,0.20567777777777776,0.1429625,0.6040333333333333,running/escaping,B7HXOFALdL0,845,890,33.84,33.8,35.6,1.8000000000000043
IWBBQXVE,847,0.030371875,0.20765555555555557,0.156296875,0.6060111111111111,running/escaping,B7HXOFALdL0,845,890,33.88,33.8,35.6,1.8000000000000043
IWBBQXVE,848,0.043703124999999995,0.20962777777777777,0.169628125,0.6079833333333333,running/escaping,B7HXOFALdL0,845,890,33.92,33.8,35.6,1.8000000000000043
IWBBQXVE,849,0.0570375,0.21160555555555555,0.1829625,0.6099611111111112,running/escaping,B7HXOFALdL0,845,890,33.96,33.8,35.6,1.8000000000000043
IWBBQXVE,850,0.070371875,0.21357777777777778,0.19629687499999998,0.6119333333333333,running/escaping,B7HXOFALdL0,845,890,34.0,33.8,35.6,1.8000000000000043
IWBBQXVE,851,0.087409375,0.21028333333333332,0.213334375,0.608638888888889,running/escaping,B7HXOFALdL0,845,890,34.04,33.8,35.6,1.8000000000000043
IWBBQXVE,852,0.10444687500000001,0.20699444444444445,0.23037187499999998,0.6053499999999999,running/escaping,B7HXOFALdL0,845,890,34.08,33.8,35.6,1.8000000000000043
IWBBQXVE,853,0.12148125000000001,0.2037,0.24740625,0.6020555555555556,running/escaping,B7HXOFALdL0,845,890,34.12,33.8,35.6,1.8000000000000043
IWBBQXVE,854,0.13851875,0.2004111111111111,0.26444375,0.5987666666666667,running/escaping,B7HXOFALdL0,845,890,34.16,33.8,35.6,1.8000000000000043
IWBBQXVE,855,0.15555625,0.19711666666666666,0.28148125,0.5954722222222222,running/escaping,B7HXOFALdL0,845,890,34.2,33.8,35.6,1.8000000000000043
