video_uid,frame,x0,y0,x1,y1,action,bbox_id_new,frame_start,frame_end,time_current,time_start,time_end,duration
RKGRCMUB,1513,0.92273125,0.32926666666666665,1.0,0.8353666666666667,walking,8y2onUgw2l0,1513,1560,60.52,60.52,62.4,1.8799999999999955
RKGRCMUB,1514,0.919546875,0.3297,0.997046875,0.8358,walking,8y2onUgw2l0,1513,1560,60.56,60.52,62.4,1.8799999999999955
RKGRCMUB,1515,0.9163625,0.33013888888888887,0.99409375,0.8362388888888889,walking,8y2onUgw2l0,1513,1560,60.6,60.52,62.4,1.8799999999999955
RKGRCMUB,1516,0.913178125,0.3305722222222222,0.9911406250000001,0.8366722222222223,walking,8y2onUgw2l0,1513,1560,60.64,60.52,62.4,1.8799999999999955
RKGRCMUB,1517,0.909990625,0.3310111111111111,0.988184375,0.8371111111111111,walking,8y2onUgw2l0,1513,1560,60.68,60.52,62.4,1.8799999999999955
RKGRCMUB,1518,0.90680625,0.33144444444444443,0.98523125,0.8375444444444445,walking,8y2onUgw2l0,1513,1560,60.72,60.52,62.4,1.8799999999999955
RKGRCMUB,1519,0.903621875,0.3318833333333333,0.982278125,0.8379833333333333,walking,8y2onUgw2l0,1513,1560,60.76,60.52,62.4,1.8799999999999955
RKGRCMUB,1520,0.9004375,0.33231666666666665,0.979325,0.8384166666666666,walking,8y2onUgw2l0,1513,1560,60.8,60.52,62.4,1.8799999999999955
RKGRCMUB,1521,0.8812312500000001,0.3243888888888889,0.9714375000000001,0.8390277777777778,walking,8y2onUgw2l0,1513,1560,60.84,60.52,62.4,1.8799999999999955
RKGRCMUB,1522,0.862025,0.31646111111111114,0.96355,0.8396333333333332,walking,8y2onUgw2l0,1513,1560,60.88,60.52,62.4,1.8799999999999955
RKGRCMUB,1523,0.8428156250000001,0.30853888888888886,0.955659375,0.8402444444444445,walking,8y2onUgw2l0,1513,1560,60.92,60.52,62.4,1.8799999999999955
RKGRCMUB,1524,0.823609375,0.3006111111111111,0.9477718749999999,0.8408500000000001,walking,8y2onUgw2l0,1513,1560,60.96,60.52,62.4,1.8799999999999955
RKGRCMUB,1525,0.804403125,0.29268333333333335,0.9398843749999999,0.8414611111111111,walking,8y2onUgw2l0,1513,1560,61.0,60.52,62.4,1.8799999999999955
