video_uid,frame,x0,y0,x1,y1,action,bbox_id_new,frame_start,frame_end,time_current,time_start,time_end,duration
OROWRRWN,4457,0.202065625,0.24576111111111112,0.297403125,0.8453388888888889,walking,1uRN4c3I5s0,4457,4562,178.28,178.28,182.48,4.199999999999989
OROWRRWN,4457,0.202065625,0.24576111111111112,0.297403125,0.8453388888888889,holding weapon,1uRN4c3I5s0,4457,4562,178.28,178.28,182.48,4.199999999999989
OROWRRWN,4458,0.19556562500000002,0.24171666666666666,0.290903125,0.8412944444444445,walking,1uRN4c3I5s0,4457,4562,178.32,178.28,182.48,4.199999999999989
OROWRRWN,4458,0.19556562500000002,0.24171666666666666,0.290903125,0.8412944444444445,holding weapon,1uRN4c3I5s0,4457,4562,178.32,178.28,182.48,4.199999999999989
OROWRRWN,4459,0.189065625,0.23767222222222223,0.284403125,0.83725,walking,1uRN4c3I5s0,4457,4562,178.36,178.28,182.48,4.199999999999989
OROWRRWN,4459,0.189065625,0.23767222222222223,0.284403125,0.83725,holding weapon,1uRN4c3I5s0,4457,4562,178.36,178.28,182.48,4.199999999999989
OROWRRWN,4460,0.182565625,0.23362777777777777,0.27790312500000003,0.8332055555555555,walking,1uRN4c3I5s0,4457,4562,178.4,178.28,182.48,4.199999999999989
OROWRRWN,4460,0.182565625,0.23362777777777777,0.27790312500000003,0.8332055555555555,holding weapon,1uRN4c3I5s0,4457,4562,178.4,178.28,182.48,4.199999999999989
OROWRRWN,4461,0.176065625,0.22958333333333336,0.271403125,0.8291611111111111,walking,1uRN4c3I5s0,4457,4562,178.44,178.28,182.48,4.199999999999989
OROWRRWN,4461,0.176065625,0.22958333333333336,0.271403125,0.8291611111111111,holding weapon,1uRN4c3I5s0,4457,4562,178.44,178.28,182.48,4.199999999999989
OROWRRWN,4462,0.169565625,0.2255388888888889,0.264903125,0.8251166666666666,walking,1uRN4c3I5s0,4457,4562,178.48,178.28,182.48,4.199999999999989
OROWRRWN,4462,0.169565625,0.2255388888888889,0.264903125,0.8251166666666666,holding weapon,1uRN4c3I5s0,4457,4562,178.48,178.28,182.48,4.199999999999989
OROWRRWN,4463,0.1630625,0.22149444444444444,0.2584,0.8210722222222222,walking,1uRN4c3I5s0,4457,4562,178.52,178.28,182.48,4.199999999999989
OROWRRWN,4463,0.1630625,0.22149444444444444,0.2584,0.8210722222222222,holding weapon,1uRN4c3I5s0,4457,4562,178.52,178.28,182.48,4.199999999999989
OROWRRWN,4464,0.1565625,0.21744999999999998,0.2519,0.8170277777777778,walking,1uRN4c3I5s0,4457,4562,178.56,178.28,182.48,4.199999999999989
OROWRRWN,4464,0.1565625,0.21744999999999998,0.2519,0.8170277777777778,holding weapon,1uRN4c3I5s0,4457,4562,178.56,178.28,182.48,4.199999999999989
OROWRRWN,4465,0.15006250000000002,0.21340555555555554,0.2454,0.8129833333333333,walking,1uRN4c3I5s0,4457,4562,178.6,178.28,182.48,4.199999999999989
OROWRRWN,4465,0.15006250000000002,0.21340555555555554,0.2454,0.8129833333333333,holding weapon,1uRN4c3I5s0,4457,4562,178.6,178.28,182.48,4.199999999999989
OROWRRWN,4466,0.14356249999999998,0.20936111111111114,0.23889999999999997,0.808938888888889,walking,1uRN4c3I5s0,4457,4562,178.64,178.28,182.48,4.199999999999989
OROWRRWN,4466,0.14356249999999998,0.20936111111111114,0.23889999999999997,0.808938888888889,holding weapon,1uRN4c3I5s0,4457,4562,178.64,178.28,182.48,4.199999999999989
OROWRRWN,4467,0.1370625,0.20531666666666668,0.2324,0.8048944444444445,walking,1uRN4c3I5s0,4457,4562,178.68,178.28,182.48,4.199999999999989
OROWRRWN,4467,0.1370625,0.20531666666666668,0.2324,0.8048944444444445,holding weapon,1uRN4c3I5s0,4457,4562,178.68,178.28,182.48,4.199999999999989
OROWRRWN,4468,0.1305625,0.2012722222222222,0.2259,0.80085,walking,1uRN4c3I5s0,4457,4562,178.72,178.28,182.48,4.199999999999989
