video_uid,frame,x0,y0,x1,y1,action,bbox_id_new,frame_start,frame_end,time_current,time_start,time_end,duration
HQKVLMVB,100,0.20232187499999998,0.43218888888888884,0.285240625,0.74765,waving hands,-T8tV5suuR0,100,200,4.0,4.0,8.0,4.0
HQKVLMVB,100,0.20232187499999998,0.43218888888888884,0.285240625,0.74765,parading,-T8tV5suuR0,100,200,4.0,4.0,8.0,4.0
HQKVLMVB,101,0.20291874999999998,0.42947777777777774,0.285240625,0.7461166666666667,waving hands,-T8tV5suuR0,100,200,4.04,4.0,8.0,4.0
HQKVLMVB,101,0.20291874999999998,0.42947777777777774,0.285240625,0.7461166666666667,parading,-T8tV5suuR0,100,200,4.04,4.0,8.0,4.0
HQKVLMVB,102,0.203515625,0.4267666666666666,0.285240625,0.7445833333333334,waving hands,-T8tV5suuR0,100,200,4.08,4.0,8.0,4.0
HQKVLMVB,102,0.203515625,0.4267666666666666,0.285240625,0.7445833333333334,parading,-T8tV5suuR0,100,200,4.08,4.0,8.0,4.0
HQKVLMVB,103,0.2041125,0.42405,0.285240625,0.74305,waving hands,-T8tV5suuR0,100,200,4.12,4.0,8.0,4.0
HQKVLMVB,103,0.2041125,0.42405,0.285240625,0.74305,parading,-T8tV5suuR0,100,200,4.12,4.0,8.0,4.0
HQKVLMVB,104,0.20470937500000003,0.4213388888888889,0.285240625,0.7415166666666667,waving hands,-T8tV5suuR0,100,200,4.16,4.0,8.0,4.0
HQKVLMVB,104,0.20470937500000003,0.4213388888888889,0.285240625,0.7415166666666667,parading,-T8tV5suuR0,100,200,4.16,4.0,8.0,4.0
HQKVLMVB,105,0.20530624999999997,0.41862777777777777,0.285240625,0.7399833333333333,waving hands,-T8tV5suuR0,100,200,4.2,4.0,8.0,4.0
HQKVLMVB,105,0.20530624999999997,0.41862777777777777,0.285240625,0.7399833333333333,parading,-T8tV5suuR0,100,200,4.2,4.0,8.0,4.0
