video_uid,frame,x0,y0,x1,y1,action,bbox_id_new,frame_start,frame_end,time_current,time_start,time_end,duration
XYODVYMF,101,0.123828125,0.0425,0.375546875,0.9975,arresting,19tsJ0ZI3r0,101,121,4.04,4.04,4.84,0.7999999999999998
XYODVYMF,102,0.13929687500000001,0.049688888888888894,0.386971875,0.9978111111111111,arresting,19tsJ0ZI3r0,101,121,4.08,4.04,4.84,0.7999999999999998
XYODVYMF,103,0.154765625,0.05687777777777778,0.3984,0.9981277777777778,arresting,19tsJ0ZI3r0,101,121,4.12,4.04,4.84,0.7999999999999998
XYODVYMF,104,0.170234375,0.06406111111111111,0.409825,0.9984388888888889,arresting,19tsJ0ZI3r0,101,121,4.16,4.04,4.84,0.7999999999999998
XYODVYMF,105,0.185703125,0.07125,0.42125,0.99875,arresting,19tsJ0ZI3r0,101,121,4.2,4.04,4.84,0.7999999999999998
XYODVYMF,106,0.201171875,0.07843888888888889,0.432675,0.9990611111111111,arresting,19tsJ0ZI3r0,101,121,4.24,4.04,4.84,0.7999999999999998
XYODVYMF,107,0.216640625,0.08562222222222222,0.4441,0.9993777777777778,arresting,19tsJ0ZI3r0,101,121,4.28,4.04,4.84,0.7999999999999998
XYODVYMF,108,0.232109375,0.09281111111111111,0.455528125,0.9996888888888888,arresting,19tsJ0ZI3r0,101,121,4.32,4.04,4.84,0.7999999999999998
XYODVYMF,109,0.24757812499999998,0.1,0.466953125,1.0,arresting,19tsJ0ZI3r0,101,121,4.36,4.04,4.84,0.7999999999999998
XYODVYMF,110,0.2598125,0.0995,0.47468750000000004,0.987,arresting,19tsJ0ZI3r0,101,121,4.4,4.04,4.84,0.7999999999999998
XYODVYMF,111,0.272046875,0.099,0.482421875,0.974,arresting,19tsJ0ZI3r0,101,121,4.44,4.04,4.84,0.7999999999999998
XYODVYMF,112,0.28428125,0.0985,0.49015624999999996,0.961,arresting,19tsJ0ZI3r0,101,121,4.48,4.04,4.84,0.7999999999999998
XYODVYMF,113,0.296515625,0.098,0.497890625,0.948,arresting,19tsJ0ZI3r0,101,121,4.52,4.04,4.84,0.7999999999999998
XYODVYMF,114,0.30874999999999997,0.0975,0.505625,0.935,arresting,19tsJ0ZI3r0,101,121,4.56,4.04,4.84,0.7999999999999998
XYODVYMF,115,0.320984375,0.097,0.5133593750000001,0.922,arresting,19tsJ0ZI3r0,101,121,4.6,4.04,4.84,0.7999999999999998
XYODVYMF,116,0.33321875,0.0965,0.52109375,0.909,arresting,19tsJ0ZI3r0,101,121,4.64,4.04,4.84,0.7999999999999998
XYODVYMF,117,0.345453125,0.096,0.528828125,0.896,arresting,19tsJ0ZI3r0,101,121,4.68,4.04,4.84,0.7999999999999998
XYODVYMF,118,0.3576875,0.0955,0.5365624999999999,0.883,arresting,19tsJ0ZI3r0,101,121,4.72,4.04,4.84,0.7999999999999998
XYODVYMF,119,0.369921875,0.095,0.544296875,0.87,arresting,19tsJ0ZI3r0,101,121,4.76,4.04,4.84,0.7999999999999998
XYODVYMF,120,0.48169375,0.28530555555555553,0.59975,0.8313444444444444,arresting,19tsJ0ZI3r0,101,121,4.8,4.04,4.84,0.7999999999999998
XYODVYMF,210,0.593465625,0.4756111111111111,0.655203125,0.7926833333333333,watching,B9WjZFib5_0,210,263,8.4,8.4,10.52,2.119999999999999
XYODVYMF,211,0.598365625,0.4738666666666667,0.660103125,0.7909388888888889,watching,B9WjZFib5_0,210,263,8.44,8.4,10.52,2.119999999999999
XYODVYMF,212,0.6032656249999999,0.4721277777777778,0.6650031249999999,0.7892,watching,B9WjZFib5_0,210,263,8.48,8.4,10.52,2.119999999999999
XYODVYMF,213,0.608165625,0.4703833333333333,0.669903125,0.7874555555555555,watching,B9WjZFib5_0,210,263,8.52,8.4,10.52,2.119999999999999
XYODVYMF,214,0.6130625000000001,0.4686444444444444,0.6748000000000001,0.7857166666666667,watching,B9WjZFib5_0,210,263,8.56,8.4,10.52,2.119999999999999
XYODVYMF,215,0.6179625,0.4669,0.6797,0.7839722222222223,watching,B9WjZFib5_0,210,263,8.6,8.4,10.52,2.119999999999999
XYODVYMF,216,0.6228625,0.4651611111111111,0.6846,0.7822333333333333,watching,B9WjZFib5_0,210,263,8.64,8.4,10.52,2.119999999999999
XYODVYMF,217,0.6277625,0.4634166666666667,0.6895,0.7804888888888889,watching,B9WjZFib5_0,210,263,8.68,8.4,10.52,2.119999999999999
XYODVYMF,218,0.6323937500000001,0.46036666666666665,0.69464375,0.7826222222222223,watching,B9WjZFib5_0,210,263,8.72,8.4,10.52,2.119999999999999
XYODVYMF,219,0.6370218750000001,0.45731666666666665,0.699790625,0.7847555555555555,watching,B9WjZFib5_0,210,263,8.76,8.4,10.52,2.119999999999999
XYODVYMF,220,0.641653125,0.45427222222222224,0.704934375,0.7868888888888889,watching,B9WjZFib5_0,210,263,8.8,8.4,10.52,2.119999999999999
XYODVYMF,221,0.646284375,0.4512222222222222,0.710078125,0.7890222222222222,watching,B9WjZFib5_0,210,263,8.84,8.4,10.52,2.119999999999999
XYODVYMF,222,0.6509125,0.44817222222222225,0.715225,0.7911555555555555,watching,B9WjZFib5_0,210,263,8.88,8.4,10.52,2.119999999999999
XYODVYMF,223,0.65554375,0.4451222222222222,0.72036875,0.7932944444444445,watching,B9WjZFib5_0,210,263,8.92,8.4,10.52,2.119999999999999
XYODVYMF,224,0.660175,0.4420722222222222,0.7255125,0.7954277777777777,watching,B9WjZFib5_0,210,263,8.96,8.4,10.52,2.119999999999999
XYODVYMF,225,0.66480625,0.4390277777777778,0.73065625,0.7975611111111112,watching,B9WjZFib5_0,210,263,9.0,8.4,10.52,2.119999999999999
XYODVYMF,226,0.669434375,0.4359777777777778,0.735803125,0.7996944444444444,watching,B9WjZFib5_0,210,263,9.04,8.4,10.52,2.119999999999999
XYODVYMF,227,0.674065625,0.4329277777777778,0.740946875,0.8018277777777778,watching,B9WjZFib5_0,210,263,9.08,8.4,10.52,2.119999999999999
XYODVYMF,228,0.677115625,0.4363166666666667,0.745521875,0.8109722222222222,watching,B9WjZFib5_0,210,263,9.12,8.4,10.52,2.119999999999999
XYODVYMF,229,0.6801625,0.43970555555555557,0.75009375,0.8201222222222223,watching,B9WjZFib5_0,210,263,9.16,8.4,10.52,2.119999999999999
XYODVYMF,230,0.6832125,0.44308888888888887,0.75466875,0.8292666666666667,watching,B9WjZFib5_0,210,263,9.2,8.4,10.52,2.119999999999999
XYODVYMF,231,0.6862625,0.44647777777777775,0.759240625,0.8384166666666666,watching,B9WjZFib5_0,210,263,9.24,8.4,10.52,2.119999999999999
XYODVYMF,232,0.689309375,0.44986666666666664,0.763815625,0.8475611111111111,watching,B9WjZFib5_0,210,263,9.28,8.4,10.52,2.119999999999999
XYODVYMF,233,0.692359375,0.4532555555555555,0.7683875,0.8567111111111111,watching,B9WjZFib5_0,210,263,9.32,8.4,10.52,2.119999999999999
XYODVYMF,234,0.695409375,0.45663888888888887,0.7729625,0.8658555555555556,watching,B9WjZFib5_0,210,263,9.36,8.4,10.52,2.119999999999999
XYODVYMF,235,0.69845625,0.4600277777777778,0.777534375,0.8750055555555556,watching,B9WjZFib5_0,210,263,9.4,8.4,10.52,2.119999999999999
XYODVYMF,236,0.70150625,0.4634166666666667,0.782109375,0.88415,watching,B9WjZFib5_0,210,263,9.44,8.4,10.52,2.119999999999999
XYODVYMF,237,0.70339375,0.45853888888888894,0.7843375,0.8844555555555556,watching,B9WjZFib5_0,210,263,9.48,8.4,10.52,2.119999999999999
XYODVYMF,238,0.705278125,0.4536611111111111,0.78656875,0.8847611111111111,watching,B9WjZFib5_0,210,263,9.52,8.4,10.52,2.119999999999999
XYODVYMF,239,0.707165625,0.44878333333333337,0.788796875,0.8850611111111112,watching,B9WjZFib5_0,210,263,9.56,8.4,10.52,2.119999999999999
XYODVYMF,240,0.70905,0.4439055555555556,0.791025,0.8853666666666667,watching,B9WjZFib5_0,210,263,9.6,8.4,10.52,2.119999999999999
XYODVYMF,241,0.7109375,0.4390222222222222,0.79325625,0.8856722222222222,watching,B9WjZFib5_0,210,263,9.64,8.4,10.52,2.119999999999999
XYODVYMF,242,0.712825,0.43414444444444444,0.795484375,0.8859777777777778,watching,B9WjZFib5_0,210,263,9.68,8.4,10.52,2.119999999999999
XYODVYMF,243,0.714709375,0.4292666666666667,0.7977125,0.8862833333333333,watching,B9WjZFib5_0,210,263,9.72,8.4,10.52,2.119999999999999
XYODVYMF,244,0.716596875,0.42438888888888887,0.799940625,0.8865833333333334,watching,B9WjZFib5_0,210,263,9.76,8.4,10.52,2.119999999999999
XYODVYMF,245,0.71848125,0.4195111111111111,0.802171875,0.8868888888888888,watching,B9WjZFib5_0,210,263,9.8,8.4,10.52,2.119999999999999
XYODVYMF,246,0.72036875,0.41463333333333335,0.8044,0.8871944444444444,watching,B9WjZFib5_0,210,263,9.84,8.4,10.52,2.119999999999999
XYODVYMF,247,0.724871875,0.4096777777777778,0.8114750000000001,0.8913888888888888,watching,B9WjZFib5_0,210,263,9.88,8.4,10.52,2.119999999999999
XYODVYMF,248,0.729371875,0.4047222222222222,0.8185499999999999,0.8955777777777778,watching,B9WjZFib5_0,210,263,9.92,8.4,10.52,2.119999999999999
XYODVYMF,249,0.733875,0.39977222222222225,0.8256249999999999,0.8997722222222222,watching,B9WjZFib5_0,210,263,9.96,8.4,10.52,2.119999999999999
XYODVYMF,250,0.738378125,0.39481666666666665,0.8327,0.9039666666666667,watching,B9WjZFib5_0,210,263,10.0,8.4,10.52,2.119999999999999
XYODVYMF,251,0.7428781250000001,0.3898611111111111,0.839771875,0.9081555555555555,watching,B9WjZFib5_0,210,263,10.04,8.4,10.52,2.119999999999999
XYODVYMF,252,0.74738125,0.38491111111111115,0.846846875,0.9123500000000001,watching,B9WjZFib5_0,210,263,10.08,8.4,10.52,2.119999999999999
XYODVYMF,253,0.7518812500000001,0.37995555555555555,0.8539218749999999,0.9165388888888889,watching,B9WjZFib5_0,210,263,10.12,8.4,10.52,2.119999999999999
XYODVYMF,254,0.756384375,0.375,0.860996875,0.9207333333333333,watching,B9WjZFib5_0,210,263,10.16,8.4,10.52,2.119999999999999
XYODVYMF,255,0.74918125,0.36768333333333336,0.85585,0.9207333333333333,watching,B9WjZFib5_0,210,263,10.2,8.4,10.52,2.119999999999999
XYODVYMF,256,0.7419781249999999,0.36036666666666667,0.85070625,0.9207333333333333,watching,B9WjZFib5_0,210,263,10.24,8.4,10.52,2.119999999999999
XYODVYMF,257,0.734775,0.35305,0.845559375,0.9207333333333333,watching,B9WjZFib5_0,210,263,10.28,8.4,10.52,2.119999999999999
XYODVYMF,258,0.727571875,0.34573333333333334,0.840415625,0.9207333333333333,watching,B9WjZFib5_0,210,263,10.32,8.4,10.52,2.119999999999999
XYODVYMF,259,0.72036875,0.33841666666666664,0.83526875,0.9207333333333333,watching,B9WjZFib5_0,210,263,10.36,8.4,10.52,2.119999999999999
XYODVYMF,260,0.6594875,0.35518333333333335,0.7799625,0.9397888888888889,watching,B9WjZFib5_0,210,263,10.4,8.4,10.52,2.119999999999999
XYODVYMF,261,0.598609375,0.37195555555555554,0.72465625,0.9588444444444445,watching,B9WjZFib5_0,210,263,10.44,8.4,10.52,2.119999999999999
XYODVYMF,262,0.537728125,0.3887222222222222,0.669346875,0.9778944444444444,watching,B9WjZFib5_0,210,263,10.48,8.4,10.52,2.119999999999999
XYODVYMF,134,0.476846875,0.4054888888888889,0.614040625,0.99695,walking,IqxG_jGT150,134,228,5.36,5.36,9.12,3.759999999999999
XYODVYMF,135,0.48484999999999995,0.40650555555555556,0.62204375,0.9979666666666666,walking,IqxG_jGT150,134,228,5.4,5.36,9.12,3.759999999999999
XYODVYMF,136,0.492853125,0.40752222222222223,0.630046875,0.9989833333333333,walking,IqxG_jGT150,134,228,5.44,5.36,9.12,3.759999999999999
XYODVYMF,137,0.50085625,0.4085388888888889,0.63805,1.0,walking,IqxG_jGT150,134,228,5.48,5.36,9.12,3.759999999999999
XYODVYMF,138,0.48751875,0.40413333333333334,0.6247125,0.9996611111111111,walking,IqxG_jGT150,134,228,5.52,5.36,9.12,3.759999999999999
XYODVYMF,139,0.47418125,0.39972777777777774,0.611375,0.9993222222222221,walking,IqxG_jGT150,134,228,5.56,5.36,9.12,3.759999999999999
XYODVYMF,140,0.460840625,0.39532777777777783,0.598034375,0.9989833333333333,walking,IqxG_jGT150,134,228,5.6,5.36,9.12,3.759999999999999
