video_uid,frame,x0,y0,x1,y1,action,bbox_id_new,frame_start,frame_end,time_current,time_start,time_end,duration
KNWVRTXH,915,0.6954687500000001,0.0,0.8670312499999999,0.9875,speaking/talking,0a7ueh_uGp0,915,1068,36.6,36.6,42.72,6.119999999999997
KNWVRTXH,916,0.696796875,0.0,0.868359375,0.9875,speaking/talking,0a7ueh_uGp0,915,1068,36.64,36.6,42.72,6.119999999999997
KNWVRTXH,917,0.698125,0.0,0.8696875000000001,0.9875,speaking/talking,0a7ueh_uGp0,915,1068,36.68,36.6,42.72,6.119999999999997
KNWVRTXH,918,0.699453125,0.0,0.8710156250000001,0.9875,speaking/talking,0a7ueh_uGp0,915,1068,36.72,36.6,42.72,6.119999999999997
KNWVRTXH,919,0.70078125,0.0,0.87234375,0.9875,speaking/talking,0a7ueh_uGp0,915,1068,36.76,36.6,42.72,6.119999999999997
KNWVRTXH,920,0.702109375,0.0,0.873671875,0.9875,speaking/talking,0a7ueh_uGp0,915,1068,36.8,36.6,42.72,6.119999999999997
KNWVRTXH,921,0.7034374999999999,0.0,0.875,0.9875,speaking/talking,0a7ueh_uGp0,915,1068,36.84,36.6,42.72,6.119999999999997
KNWVRTXH,922,0.7047656250000001,0.0,0.876328125,0.9875,speaking/talking,0a7ueh_uGp0,915,1068,36.88,36.6,42.72,6.119999999999997
KNWVRTXH,923,0.70609375,0.0,0.87765625,0.9875,speaking/talking,0a7ueh_uGp0,915,1068,36.92,36.6,42.72,6.119999999999997
KNWVRTXH,924,0.707421875,0.0,0.8789843749999999,0.9875,speaking/talking,0a7ueh_uGp0,915,1068,36.96,36.6,42.72,6.119999999999997
KNWVRTXH,925,0.70875,0.0,0.8803124999999999,0.9875,speaking/talking,0a7ueh_uGp0,915,1068,37.0,36.6,42.72,6.119999999999997
KNWVRTXH,926,0.710078125,0.0,0.881640625,0.9875,speaking/talking,0a7ueh_uGp0,915,1068,37.04,36.6,42.72,6.119999999999997
KNWVRTXH,927,0.71140625,0.0,0.8829687500000001,0.9875,speaking/talking,0a7ueh_uGp0,915,1068,37.08,36.6,42.72,6.119999999999997
KNWVRTXH,928,0.7127343749999999,0.0,0.8842968750000001,0.9875,speaking/talking,0a7ueh_uGp0,915,1068,37.12,36.6,42.72,6.119999999999997
KNWVRTXH,929,0.7140625,0.0,0.8856249999999999,0.9875,speaking/talking,0a7ueh_uGp0,915,1068,37.16,36.6,42.72,6.119999999999997
KNWVRTXH,930,0.7153906250000001,0.0,0.886953125,0.9875,speaking/talking,0a7ueh_uGp0,915,1068,37.2,36.6,42.72,6.119999999999997
KNWVRTXH,931,0.71671875,0.0,0.88828125,0.9875,speaking/talking,0a7ueh_uGp0,915,1068,37.24,36.6,42.72,6.119999999999997
KNWVRTXH,932,0.718046875,0.0,0.889609375,0.9875,speaking/talking,0a7ueh_uGp0,915,1068,37.28,36.6,42.72,6.119999999999997
KNWVRTXH,933,0.719375,0.0,0.8909375,0.9875,speaking/talking,0a7ueh_uGp0,915,1068,37.32,36.6,42.72,6.119999999999997
KNWVRTXH,934,0.72001875,0.003711111111111111,0.89033125,0.9876,speaking/talking,0a7ueh_uGp0,915,1068,37.36,36.6,42.72,6.119999999999997
KNWVRTXH,935,0.7206625,0.007416666666666667,0.889725,0.9876944444444444,speaking/talking,0a7ueh_uGp0,915,1068,37.4,36.6,42.72,6.119999999999997
KNWVRTXH,936,0.72130625,0.011127777777777778,0.88911875,0.9877944444444444,speaking/talking,0a7ueh_uGp0,915,1068,37.44,36.6,42.72,6.119999999999997
KNWVRTXH,937,0.72195,0.014838888888888888,0.8885125,0.9878944444444444,speaking/talking,0a7ueh_uGp0,915,1068,37.48,36.6,42.72,6.119999999999997
KNWVRTXH,938,0.722590625,0.018544444444444443,0.887903125,0.9879888888888888,speaking/talking,0a7ueh_uGp0,915,1068,37.52,36.6,42.72,6.119999999999997
KNWVRTXH,939,0.723234375,0.022255555555555556,0.887296875,0.9880888888888889,speaking/talking,0a7ueh_uGp0,915,1068,37.56,36.6,42.72,6.119999999999997
KNWVRTXH,940,0.7238781249999999,0.02596666666666667,0.886690625,0.9881888888888889,speaking/talking,0a7ueh_uGp0,915,1068,37.6,36.6,42.72,6.119999999999997
KNWVRTXH,941,0.724521875,0.029672222222222225,0.886084375,0.9882833333333333,speaking/talking,0a7ueh_uGp0,915,1068,37.64,36.6,42.72,6.119999999999997
KNWVRTXH,942,0.725165625,0.033383333333333334,0.885478125,0.9883833333333333,speaking/talking,0a7ueh_uGp0,915,1068,37.68,36.6,42.72,6.119999999999997
KNWVRTXH,943,0.725809375,0.037094444444444444,0.884871875,0.9884833333333333,speaking/talking,0a7ueh_uGp0,915,1068,37.72,36.6,42.72,6.119999999999997
KNWVRTXH,944,0.726453125,0.0408,0.8842656249999999,0.9885777777777777,speaking/talking,0a7ueh_uGp0,915,1068,37.76,36.6,42.72,6.119999999999997
